2150.0,73641800.0,1,10000000,0.4,0.8,35
1550000.0,62472750000.0,80,10000000,0.4,0.4,34
1550000.0,62472750000.0,80,9000000,0.4,0.6,20
1550000.0,84681150000.0,100,9000000,0.2,0.4,100
1550000.0,62472750000.0,80,8000000,0.4,0.8,86
440000.0,4591400000.0,8,9000000,0.2,0.4,72
15150000.0,682401450000.0,500,8000000,0.4,0.2,68
2150.0,73641800.0,1,10000000,1.0,0.2,51
15150000.0,682401450000.0,500,8000000,0.4,0.4,50
440000.0,4591400000.0,8,9000000,0.4,0.4,100
1550000.0,84681150000.0,100,7000000,0.2,0.4,96
2150.0,73641800.0,1,11000000,0.2,0.4,38
1550000.0,53524600000.0,70,9000000,0.4,1.0,25
1550000.0,53524600000.0,70,9000000,0.4,0.8,11
1550000.0,84681150000.0,100,9000000,0.6,0.8,100
2150.0,73641800.0,1,9000000,0.4,0.4,86
1550000.0,62472750000.0,80,10000000,0.8,0.2,73
1550000.0,62472750000.0,80,7000000,0.2,0.6,59
1550000.0,53524600000.0,70,9000000,0.6,0.2,16
2150.0,73641800.0,1,9000000,0.8,1.0,100
15150000.0,682401450000.0,500,11000000,0.8,1.0,87
440000.0,4591400000.0,8,10000000,0.6,0.8,71
1550000.0,53524600000.0,70,8000000,0.8,1.0,57
1550000.0,53524600000.0,70,11000000,0.4,0.4,20
1550000.0,62472750000.0,80,10000000,0.8,0.6,100
1550000.0,84681150000.0,100,8000000,0.6,0.2,86
1550000.0,53524600000.0,70,11000000,1.0,0.8,72
15150000.0,682401450000.0,500,11000000,1.0,0.6,58
1550000.0,53524600000.0,70,9000000,0.8,1.0,42
1550000.0,62472750000.0,80,10000000,1.0,0.4,28
2150.0,73641800.0,1,9000000,1.0,0.4,100
1550000.0,84681150000.0,100,7000000,0.8,0.6,99
1550000.0,53524600000.0,70,9000000,1.0,1.0,27
1550000.0,84681150000.0,100,11000000,0.4,0.2,100
15150000.0,682401450000.0,500,11000000,0.6,0.2,42
15150000.0,682401450000.0,500,7000000,0.8,0.6,26
2150.0,73641800.0,1,9000000,1.0,0.8,100
2150.0,73641800.0,1,8000000,0.4,0.4,99
1550000.0,84681150000.0,100,11000000,1.0,0.2,86
1550000.0,53524600000.0,70,9000000,0.8,0.4,72
15150000.0,682401450000.0,500,9000000,0.4,0.4,35
1550000.0,53524600000.0,70,10000000,0.6,1.0,18
440000.0,4591400000.0,8,10000000,0.2,0.6,100
1550000.0,53524600000.0,70,9000000,0.6,1.0,96
1550000.0,84681150000.0,100,9000000,0.2,0.6,82
2150.0,73641800.0,1,9000000,0.2,0.6,68
1550000.0,84681150000.0,100,7000000,0.4,0.6,55
2150.0,73641800.0,1,11000000,0.8,1.0,41
1550000.0,53524600000.0,70,9000000,0.2,0.6,40
2150.0,73641800.0,1,7000000,0.4,0.6,100
1550000.0,84681150000.0,100,11000000,0.8,0.4,99
2150.0,73641800.0,1,8000000,0.2,0.2,41
1550000.0,84681150000.0,100,8000000,0.6,0.6,28
440000.0,4591400000.0,8,7000000,0.6,1.0,100
2150.0,73641800.0,1,9000000,0.2,0.6,86
15150000.0,682401450000.0,500,7000000,1.0,0.8,85
2150.0,73641800.0,1,7000000,0.8,0.2,68
1550000.0,62472750000.0,80,10000000,0.4,1.0,55
1550000.0,84681150000.0,100,9000000,1.0,0.4,41
2150.0,73641800.0,1,9000000,0.8,0.4,27
1550000.0,84681150000.0,100,8000000,0.8,0.6,26
1550000.0,62472750000.0,80,11000000,0.6,0.8,100
2150.0,73641800.0,1,11000000,0.8,0.2,57
2150.0,73641800.0,1,9000000,0.8,0.2,56
1550000.0,62472750000.0,80,10000000,0.8,0.6,43
1550000.0,84681150000.0,100,10000000,0.6,1.0,29
1550000.0,84681150000.0,100,8000000,0.2,1.0,15
15150000.0,682401450000.0,500,11000000,1.0,0.4,100
1550000.0,84681150000.0,100,10000000,0.4,0.4,84
1550000.0,53524600000.0,70,8000000,0.6,0.2,70
1550000.0,53524600000.0,70,10000000,0.8,0.8,33
1550000.0,53524600000.0,70,10000000,0.8,0.2,19
15150000.0,682401450000.0,500,9000000,0.8,0.2,100
1550000.0,84681150000.0,100,7000000,0.4,0.6,100
440000.0,4591400000.0,8,11000000,0.4,1.0,86
15150000.0,682401450000.0,500,10000000,0.4,0.6,72
2150.0,73641800.0,1,11000000,0.8,0.8,56
1550000.0,84681150000.0,100,8000000,1.0,0.8,43
2150.0,73641800.0,1,10000000,0.6,1.0,29
440000.0,4591400000.0,8,10000000,0.4,0.2,28
2150.0,73641800.0,1,11000000,0.8,0.6,14
440000.0,4591400000.0,8,10000000,1.0,0.4,100
2150.0,73641800.0,1,7000000,0.6,1.0,96
440000.0,4591400000.0,8,11000000,1.0,0.4,95
15150000.0,682401450000.0,500,7000000,0.2,0.2,81
2150.0,73641800.0,1,8000000,1.0,1.0,100
1550000.0,84681150000.0,100,8000000,0.6,1.0,99
1550000.0,62472750000.0,80,11000000,0.4,0.6,85
1550000.0,53524600000.0,70,10000000,0.6,0.8,71
440000.0,4591400000.0,8,10000000,0.6,1.0,34
1550000.0,53524600000.0,70,9000000,0.4,0.8,20
1550000.0,84681150000.0,100,9000000,0.6,0.4,100
1550000.0,84681150000.0,100,7000000,1.0,0.6,42
15150000.0,682401450000.0,500,9000000,0.8,0.4,100
2150.0,73641800.0,1,8000000,0.8,0.4,100
1550000.0,62472750000.0,80,10000000,0.4,0.4,87
1550000.0,62472750000.0,80,10000000,0.4,0.4,73
440000.0,4591400000.0,8,11000000,0.4,1.0,30
2150.0,73641800.0,1,11000000,0.2,0.6,16
1550000.0,62472750000.0,80,11000000,0.8,1.0,100
1550000.0,62472750000.0,80,11000000,0.4,0.8,86
2150.0,73641800.0,1,11000000,0.2,0.8,72
1550000.0,62472750000.0,80,9000000,0.2,0.6,59
1550000.0,84681150000.0,100,9000000,0.4,0.6,45
15150000.0,682401450000.0,500,9000000,0.2,0.6,31
15150000.0,682401450000.0,500,7000000,0.2,0.8,14
1550000.0,62472750000.0,80,7000000,0.8,0.6,100
1550000.0,84681150000.0,100,11000000,0.8,0.8,86
440000.0,4591400000.0,8,10000000,0.4,0.4,72
15150000.0,682401450000.0,500,9000000,0.2,0.8,68
1550000.0,62472750000.0,80,8000000,0.4,0.8,100
1550000.0,53524600000.0,70,7000000,0.8,0.6,57
440000.0,4591400000.0,8,9000000,0.8,1.0,43
440000.0,4591400000.0,8,7000000,0.4,0.2,39
1550000.0,62472750000.0,80,8000000,0.2,0.6,25
2150.0,73641800.0,1,10000000,0.4,1.0,100
2150.0,73641800.0,1,11000000,0.8,0.4,87
1550000.0,84681150000.0,100,9000000,0.4,0.2,86
1550000.0,53524600000.0,70,9000000,0.6,0.4,72
15150000.0,682401450000.0,500,11000000,0.8,0.8,35
440000.0,4591400000.0,8,10000000,0.2,0.8,19
1550000.0,62472750000.0,80,10000000,0.2,0.4,15
15150000.0,682401450000.0,500,10000000,1.0,0.4,100
1550000.0,84681150000.0,100,9000000,0.6,1.0,100
2150.0,73641800.0,1,8000000,0.8,0.6,42
1550000.0,53524600000.0,70,11000000,0.2,0.6,29
15150000.0,682401450000.0,500,7000000,0.6,0.2,15
2150.0,73641800.0,1,8000000,0.4,0.4,86
1550000.0,53524600000.0,70,11000000,0.2,0.2,73
1550000.0,84681150000.0,100,9000000,0.6,0.2,45
1550000.0,62472750000.0,80,8000000,0.2,1.0,100
1550000.0,62472750000.0,80,8000000,0.6,0.6,57
440000.0,4591400000.0,8,8000000,0.4,0.4,14
15150000.0,682401450000.0,500,11000000,0.2,0.4,100
1550000.0,62472750000.0,80,9000000,1.0,0.4,100
2150.0,73641800.0,1,10000000,0.8,0.6,86
1550000.0,62472750000.0,80,8000000,1.0,0.6,73
440000.0,4591400000.0,8,8000000,0.4,0.4,59
15150000.0,682401450000.0,500,7000000,0.2,0.4,45
440000.0,4591400000.0,8,11000000,0.8,0.2,100
440000.0,4591400000.0,8,7000000,0.2,0.8,96
1550000.0,62472750000.0,80,9000000,0.4,0.4,82
15150000.0,682401450000.0,500,11000000,0.4,0.2,68
440000.0,4591400000.0,8,8000000,0.6,0.6,100
1550000.0,53524600000.0,70,8000000,0.4,0.2,86
1550000.0,62472750000.0,80,11000000,0.6,0.6,72
1550000.0,84681150000.0,100,9000000,0.6,0.2,29
1550000.0,84681150000.0,100,11000000,0.2,0.8,15
1550000.0,53524600000.0,70,7000000,0.4,0.8,100
1550000.0,53524600000.0,70,10000000,0.6,1.0,63
440000.0,4591400000.0,8,10000000,0.6,1.0,26
440000.0,4591400000.0,8,11000000,0.6,0.6,22
440000.0,4591400000.0,8,8000000,0.6,0.4,100
1550000.0,53524600000.0,70,8000000,0.6,0.4,86
15150000.0,682401450000.0,500,11000000,0.4,0.4,72
1550000.0,84681150000.0,100,7000000,0.8,0.8,56
1550000.0,62472750000.0,80,8000000,1.0,0.2,42
1550000.0,53524600000.0,70,9000000,0.4,0.6,100
440000.0,4591400000.0,8,10000000,0.8,1.0,86
1550000.0,53524600000.0,70,9000000,0.8,1.0,82
1550000.0,62472750000.0,80,10000000,0.6,0.2,45
1550000.0,53524600000.0,70,8000000,0.8,0.4,31
440000.0,4591400000.0,8,11000000,0.4,0.6,100
1550000.0,62472750000.0,80,7000000,0.4,1.0,86
2150.0,73641800.0,1,10000000,0.8,0.2,43
1550000.0,62472750000.0,80,7000000,1.0,0.6,42
15150000.0,682401450000.0,500,7000000,1.0,0.6,100
2150.0,73641800.0,1,7000000,0.6,0.4,83
1550000.0,62472750000.0,80,8000000,0.4,1.0,82
440000.0,4591400000.0,8,11000000,0.4,0.6,68
15150000.0,682401450000.0,500,9000000,0.4,0.6,54
1550000.0,53524600000.0,70,8000000,0.2,0.6,37
1550000.0,62472750000.0,80,9000000,0.4,0.6,100
15150000.0,682401450000.0,500,11000000,1.0,1.0,57
440000.0,4591400000.0,8,10000000,0.8,0.6,41
15150000.0,682401450000.0,500,11000000,0.8,0.6,27
15150000.0,682401450000.0,500,11000000,1.0,0.2,100
15150000.0,682401450000.0,500,10000000,0.6,0.4,84
2150.0,73641800.0,1,7000000,1.0,0.8,68
1550000.0,62472750000.0,80,9000000,0.4,0.2,55
1550000.0,53524600000.0,70,11000000,0.8,0.4,41
15150000.0,682401450000.0,500,11000000,0.6,0.8,100
1550000.0,53524600000.0,70,10000000,0.6,0.6,100
1550000.0,53524600000.0,70,7000000,0.4,1.0,86
1550000.0,62472750000.0,80,10000000,1.0,1.0,49
2150.0,73641800.0,1,11000000,0.4,0.2,35
1550000.0,53524600000.0,70,11000000,0.4,0.8,22
15150000.0,682401450000.0,500,7000000,0.6,0.4,100
1550000.0,84681150000.0,100,7000000,0.2,0.4,83
1550000.0,62472750000.0,80,8000000,0.2,1.0,69
1550000.0,62472750000.0,80,8000000,0.8,0.6,55
15150000.0,682401450000.0,500,9000000,0.4,0.2,41
440000.0,4591400000.0,8,8000000,1.0,1.0,24
15150000.0,682401450000.0,500,11000000,0.2,0.6,10
1550000.0,84681150000.0,100,9000000,0.8,0.4,100
1550000.0,53524600000.0,70,10000000,0.6,0.4,86
1550000.0,84681150000.0,100,9000000,1.0,0.6,49
440000.0,4591400000.0,8,7000000,0.2,0.8,35
2150.0,73641800.0,1,10000000,0.8,0.6,21
1550000.0,53524600000.0,70,9000000,1.0,0.4,20
440000.0,4591400000.0,8,10000000,0.4,1.0,100
15150000.0,682401450000.0,500,9000000,1.0,0.8,86
1550000.0,62472750000.0,80,8000000,1.0,0.8,69
2150.0,73641800.0,1,7000000,1.0,0.6,55
1550000.0,84681150000.0,100,7000000,0.4,0.2,54
2150.0,73641800.0,1,7000000,0.8,1.0,40
15150000.0,682401450000.0,500,11000000,0.6,0.6,27
440000.0,4591400000.0,8,10000000,0.2,0.6,11
440000.0,4591400000.0,8,11000000,0.2,0.4,100
15150000.0,682401450000.0,500,7000000,1.0,0.8,86
1550000.0,53524600000.0,70,9000000,0.8,0.6,100
1550000.0,62472750000.0,80,8000000,0.6,1.0,63
1550000.0,84681150000.0,100,7000000,0.4,0.8,20
1550000.0,62472750000.0,80,9000000,0.6,0.2,100
1550000.0,53524600000.0,70,9000000,0.8,0.2,86
1550000.0,53524600000.0,70,7000000,0.2,0.2,72
1550000.0,62472750000.0,80,9000000,0.8,0.4,58
2150.0,73641800.0,1,8000000,0.4,1.0,15
440000.0,4591400000.0,8,8000000,0.2,1.0,100
1550000.0,62472750000.0,80,7000000,0.8,0.8,86
1550000.0,53524600000.0,70,9000000,0.6,0.8,43
1550000.0,53524600000.0,70,8000000,0.8,0.6,29
1550000.0,62472750000.0,80,7000000,0.8,0.2,100
2150.0,73641800.0,1,8000000,0.6,0.6,86
440000.0,4591400000.0,8,7000000,1.0,1.0,73
440000.0,4591400000.0,8,9000000,0.6,0.8,59
440000.0,4591400000.0,8,11000000,0.6,0.8,55
440000.0,4591400000.0,8,8000000,0.6,0.6,41
15150000.0,682401450000.0,500,11000000,0.4,1.0,37
1550000.0,62472750000.0,80,10000000,0.8,1.0,100
440000.0,4591400000.0,8,8000000,0.4,0.6,86
1550000.0,53524600000.0,70,10000000,1.0,1.0,72
1550000.0,84681150000.0,100,11000000,0.2,0.6,58
1550000.0,84681150000.0,100,10000000,0.4,0.2,44
1550000.0,62472750000.0,80,7000000,0.4,1.0,30
1550000.0,53524600000.0,70,9000000,0.4,0.4,100
440000.0,4591400000.0,8,8000000,0.8,0.8,63
1550000.0,62472750000.0,80,10000000,0.4,0.6,49
1550000.0,53524600000.0,70,9000000,0.2,0.2,100
15150000.0,682401450000.0,500,9000000,0.6,0.8,63
1550000.0,53524600000.0,70,10000000,1.0,1.0,87
1550000.0,62472750000.0,80,11000000,0.2,0.4,73
15150000.0,682401450000.0,500,9000000,0.4,0.2,30
1550000.0,84681150000.0,100,7000000,1.0,0.4,100
1550000.0,53524600000.0,70,7000000,0.6,0.2,86
1550000.0,84681150000.0,100,7000000,0.6,1.0,49
2150.0,73641800.0,1,11000000,0.6,1.0,100
1550000.0,53524600000.0,70,11000000,0.2,0.2,87
15150000.0,682401450000.0,500,9000000,1.0,1.0,50
2150.0,73641800.0,1,10000000,0.8,0.8,33
15150000.0,682401450000.0,500,11000000,0.6,0.4,20
2150.0,73641800.0,1,8000000,0.8,0.6,100
1550000.0,62472750000.0,80,8000000,1.0,0.6,87
1550000.0,53524600000.0,70,10000000,0.4,0.2,73
440000.0,4591400000.0,8,11000000,0.8,1.0,36
2150.0,73641800.0,1,9000000,0.6,1.0,32
15150000.0,682401450000.0,500,10000000,0.2,1.0,19
440000.0,4591400000.0,8,11000000,0.6,1.0,100
2150.0,73641800.0,1,10000000,0.6,0.4,96
440000.0,4591400000.0,8,9000000,0.8,0.8,95
15150000.0,682401450000.0,500,9000000,0.2,0.6,91
1550000.0,62472750000.0,80,7000000,1.0,0.2,74
440000.0,4591400000.0,8,8000000,0.2,1.0,31
1550000.0,84681150000.0,100,9000000,0.6,0.6,17
15150000.0,682401450000.0,500,7000000,0.8,0.4,73
15150000.0,682401450000.0,500,11000000,0.8,0.6,100
2150.0,73641800.0,1,11000000,0.2,0.6,100
440000.0,4591400000.0,8,10000000,0.4,0.8,87
440000.0,4591400000.0,8,11000000,0.2,1.0,73
2150.0,73641800.0,1,10000000,0.8,0.4,59
1550000.0,84681150000.0,100,7000000,0.8,0.8,58
1550000.0,84681150000.0,100,8000000,0.4,0.4,44
2150.0,73641800.0,1,10000000,0.2,0.6,30
2150.0,73641800.0,1,7000000,0.8,1.0,29
15150000.0,682401450000.0,500,11000000,0.4,0.4,100
2150.0,73641800.0,1,9000000,0.2,0.6,84
2150.0,73641800.0,1,10000000,0.2,1.0,71
2150.0,73641800.0,1,10000000,0.2,1.0,70
1550000.0,62472750000.0,80,7000000,0.6,0.8,69
1550000.0,53524600000.0,70,8000000,0.8,0.4,26
15150000.0,682401450000.0,500,8000000,0.8,0.4,100
15150000.0,682401450000.0,500,7000000,0.6,0.2,86
440000.0,4591400000.0,8,7000000,0.8,0.4,69
2150.0,73641800.0,1,10000000,0.8,1.0,55
2150.0,73641800.0,1,9000000,0.4,0.4,42
1550000.0,84681150000.0,100,7000000,0.6,0.6,29
1550000.0,84681150000.0,100,11000000,0.4,0.8,100
15150000.0,682401450000.0,500,8000000,1.0,1.0,86
2150.0,73641800.0,1,10000000,0.6,0.6,83
2150.0,73641800.0,1,11000000,0.6,0.6,70
15150000.0,682401450000.0,500,9000000,0.6,0.4,57
15150000.0,682401450000.0,500,8000000,0.6,0.4,40
2150.0,73641800.0,1,11000000,0.8,0.6,100
1550000.0,53524600000.0,70,10000000,0.2,1.0,87
2150.0,73641800.0,1,11000000,0.4,0.2,73
1550000.0,84681150000.0,100,9000000,1.0,0.4,60
440000.0,4591400000.0,8,11000000,0.6,0.6,100
2150.0,73641800.0,1,8000000,0.6,1.0,96
15150000.0,682401450000.0,500,7000000,0.8,0.8,83
1550000.0,62472750000.0,80,11000000,0.8,0.4,66
15150000.0,682401450000.0,500,9000000,0.6,0.8,52
15150000.0,682401450000.0,500,10000000,0.6,0.4,35
440000.0,4591400000.0,8,10000000,0.8,1.0,19
2150.0,73641800.0,1,11000000,1.0,0.6,100
1550000.0,62472750000.0,80,8000000,0.4,0.6,87
1550000.0,62472750000.0,80,11000000,1.0,0.2,73
1550000.0,84681150000.0,100,11000000,0.8,1.0,59
15150000.0,682401450000.0,500,9000000,0.6,0.2,45
15150000.0,682401450000.0,500,8000000,0.8,0.6,28
440000.0,4591400000.0,8,10000000,0.2,0.8,100
15150000.0,682401450000.0,500,10000000,0.8,0.8,86
1550000.0,53524600000.0,70,7000000,0.4,0.6,100
1550000.0,53524600000.0,70,8000000,0.4,0.8,86
1550000.0,84681150000.0,100,10000000,0.4,0.2,72
1550000.0,62472750000.0,80,7000000,0.4,0.8,58
1550000.0,62472750000.0,80,10000000,0.2,0.6,44
440000.0,4591400000.0,8,9000000,0.8,1.0,30
1550000.0,62472750000.0,80,9000000,0.8,0.2,26
15150000.0,682401450000.0,500,9000000,0.8,0.2,12
2150.0,73641800.0,1,10000000,0.6,0.6,100
1550000.0,53524600000.0,70,10000000,0.4,0.8,87
1550000.0,62472750000.0,80,9000000,1.0,0.2,50
15150000.0,682401450000.0,500,8000000,0.4,0.4,36
440000.0,4591400000.0,8,9000000,0.8,0.6,19
1550000.0,53524600000.0,70,7000000,0.6,1.0,100
2150.0,73641800.0,1,10000000,0.8,0.4,63
440000.0,4591400000.0,8,7000000,1.0,0.6,50
2150.0,73641800.0,1,11000000,0.4,1.0,46
1550000.0,84681150000.0,100,7000000,0.2,0.4,33
1550000.0,84681150000.0,100,7000000,0.6,0.6,100
1550000.0,53524600000.0,70,9000000,0.2,0.2,86
440000.0,4591400000.0,8,8000000,0.4,0.6,72
1550000.0,53524600000.0,70,10000000,1.0,0.8,68
15150000.0,682401450000.0,500,8000000,0.2,0.6,54
2150.0,73641800.0,1,7000000,0.8,0.8,37
1550000.0,53524600000.0,70,10000000,0.8,0.6,24
1550000.0,53524600000.0,70,8000000,0.4,1.0,10
1550000.0,53524600000.0,70,10000000,0.8,0.2,100
2150.0,73641800.0,1,11000000,0.8,0.2,63
2150.0,73641800.0,1,10000000,1.0,0.8,50
1550000.0,62472750000.0,80,10000000,0.2,0.8,49
440000.0,4591400000.0,8,10000000,0.4,0.4,35
440000.0,4591400000.0,8,10000000,0.6,0.6,21
440000.0,4591400000.0,8,7000000,1.0,0.6,100
1550000.0,53524600000.0,70,8000000,0.8,0.6,86
2150.0,73641800.0,1,9000000,0.4,0.8,49
15150000.0,682401450000.0,500,10000000,0.4,0.6,36
1550000.0,62472750000.0,80,8000000,1.0,0.4,86
1550000.0,84681150000.0,100,9000000,1.0,0.6,43
15150000.0,682401450000.0,500,10000000,0.8,0.4,100
